activation,hidden_nodes,lr,dropout,lambda1,lambda2,optimizer,momentum,train_acc,val_acc,final_loss
relu,"[32, 32]",0.0001,0.2,0.001,0.0001,momentum,0.8,0.43342391304347827,0.391304347826087,13.039440029997571
relu,"[32, 32]",0.0001,0.2,0.001,0.0001,momentum,0.9,0.19701086956521738,0.17391304347826086,19.31360480172882
relu,"[32, 32]",0.0001,0.2,0.001,0.0001,momentum,0.99,0.30434782608695654,0.32608695652173914,11.79887829693201
relu,"[32, 32]",0.0001,0.2,0.001,0.001,adam,0.0,0.4388586956521739,0.44565217391304346,12.607808846310396
relu,"[32, 32]",0.0001,0.2,0.001,0.001,momentum,0.8,0.18614130434782608,0.21739130434782608,15.594659125205062
relu,"[32, 32]",0.0001,0.2,0.001,0.001,momentum,0.9,0.6752717391304348,0.6956521739130435,7.4647540064700815
relu,"[32, 32]",0.0001,0.2,0.001,0.001,momentum,0.99,0.36141304347826086,0.3804347826086957,15.527304313142391
relu,"[32, 32]",0.0001,0.2,0.001,0.01,adam,0.0,0.5529891304347826,0.5543478260869565,15.952681344060569
relu,"[32, 32]",0.0001,0.2,0.001,0.01,momentum,0.8,0.43070652173913043,0.44565217391304346,19.44256519981763
relu,"[32, 32]",0.0001,0.2,0.001,0.01,momentum,0.9,0.2758152173913043,0.2608695652173913,25.74529480563122
relu,"[32, 32]",0.0001,0.2,0.001,0.01,momentum,0.99,0.04483695652173913,0.05434782608695652,32.3018350435832
relu,"[32, 32]",0.0001,0.5,0.0,0.0,adam,0.0,0.46195652173913043,0.43478260869565216,14.805367978558422
relu,"[32, 32]",0.0001,0.5,0.0,0.0,momentum,0.8,0.39402173913043476,0.3695652173913043,14.89023353208728
relu,"[32, 32]",0.0001,0.5,0.0,0.0,momentum,0.9,0.18614130434782608,0.18478260869565216,17.079981518569415
relu,"[32, 32]",0.0001,0.5,0.0,0.0,momentum,0.99,0.33695652173913043,0.30434782608695654,15.864453247960583
relu,"[32, 32]",0.0001,0.5,0.0,0.0001,adam,0.0,0.09918478260869565,0.11956521739130435,22.859782923734016
relu,"[32, 32]",0.0001,0.5,0.0,0.0001,momentum,0.8,0.6059782608695652,0.5543478260869565,10.77237837717723
relu,"[32, 32]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.49320652173913043,0.4891304347826087,12.571060665955914
relu,"[32, 32]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.3016304347826087,0.2391304347826087,17.146046890985655
relu,"[32, 32]",0.0001,0.5,0.0,0.001,adam,0.0,0.26358695652173914,0.22826086956521738,16.630829476240113
relu,"[32, 32]",0.0001,0.5,0.0,0.001,momentum,0.8,0.30978260869565216,0.33695652173913043,12.872656746339006
relu,"[32, 32]",0.0001,0.5,0.0,0.001,momentum,0.9,0.4375,0.358695652173913,15.240981174230567
relu,"[32, 32]",0.0001,0.5,0.0,0.001,momentum,0.99,0.33152173913043476,0.30434782608695654,16.113682549273683
relu,"[32, 32]",0.0001,0.5,0.0,0.01,adam,0.0,0.24864130434782608,0.2826086956521739,23.969833059659116
relu,"[32, 32]",0.0001,0.5,0.0,0.01,momentum,0.8,0.5720108695652174,0.5543478260869565,18.260814971556748
relu,"[32, 32]",0.0001,0.5,0.0,0.01,momentum,0.9,0.38858695652173914,0.358695652173913,18.3709156074555
relu,"[32, 32]",0.0001,0.5,0.0,0.01,momentum,0.99,0.3654891304347826,0.30434782608695654,22.52573089581405
relu,"[32, 32]",0.0001,0.5,0.0001,0.0,adam,0.0,0.1983695652173913,0.2717391304347826,17.329774350094244
relu,"[32, 32]",0.0001,0.5,0.0001,0.0,momentum,0.8,0.20923913043478262,0.2391304347826087,17.451979370173202
relu,"[32, 32]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.5217391304347826,0.5543478260869565,13.165354817840695
relu,"[32, 32]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.1875,0.18478260869565216,17.43952423457451
relu,"[32, 32]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.5679347826086957,0.5543478260869565,10.73041441739627
relu,"[32, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.8,0.40353260869565216,0.40217391304347827,16.085233112861577
relu,"[32, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.5095108695652174,0.5,12.505345101930914
relu,"[32, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.13858695652173914,0.17391304347826086,20.185204460271045
relu,"[32, 32]",0.0001,0.5,0.0001,0.001,adam,0.0,0.27717391304347827,0.32608695652173914,16.708788225917413
relu,"[32, 32]",0.0001,0.5,0.0001,0.001,momentum,0.8,0.24456521739130435,0.2608695652173913,16.496130537995377
relu,"[32, 32]",0.0001,0.5,0.0001,0.001,momentum,0.9,0.48097826086956524,0.5,16.813773328130488
relu,"[32, 32]",0.0001,0.5,0.0001,0.001,momentum,0.99,0.42934782608695654,0.44565217391304346,15.842699772326291
relu,"[32, 32]",0.0001,0.5,0.0001,0.01,adam,0.0,0.09375,0.13043478260869565,29.409451297919986
relu,"[32, 32]",0.0001,0.5,0.0001,0.01,momentum,0.8,0.47146739130434784,0.45652173913043476,24.403342700682206
relu,"[32, 32]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.5108695652173914,0.5434782608695652,20.350384847102852
relu,"[32, 32]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.08423913043478261,0.08695652173913043,25.932937404902006
relu,"[32, 32]",0.0001,0.5,0.001,0.0,adam,0.0,0.452445652173913,0.42391304347826086,15.905946627763957
relu,"[32, 32]",0.0001,0.5,0.001,0.0,momentum,0.8,0.358695652173913,0.30434782608695654,17.186865414096562
relu,"[32, 32]",0.0001,0.5,0.001,0.0,momentum,0.9,0.16847826086956522,0.21739130434782608,20.198127895705323
relu,"[32, 32]",0.0001,0.5,0.001,0.0,momentum,0.99,0.3328804347826087,0.43478260869565216,17.285437864245317
relu,"[32, 32]",0.0001,0.5,0.001,0.0001,adam,0.0,0.2717391304347826,0.25,20.009231808171048
relu,"[32, 32]",0.0001,0.5,0.001,0.0001,momentum,0.8,0.5230978260869565,0.5978260869565217,13.186487115263514
relu,"[32, 32]",0.0001,0.5,0.001,0.0001,momentum,0.9,0.24048913043478262,0.21739130434782608,18.60248382943292
relu,"[32, 32]",0.0001,0.5,0.001,0.0001,momentum,0.99,0.3953804347826087,0.43478260869565216,16.766776108106583
relu,"[32, 32]",0.0001,0.5,0.001,0.001,adam,0.0,0.31657608695652173,0.31521739130434784,17.29003213792312
relu,"[32, 32]",0.0001,0.5,0.001,0.001,momentum,0.8,0.59375,0.532608695652174,13.884601165753423
relu,"[32, 32]",0.0001,0.5,0.001,0.001,momentum,0.9,0.17391304347826086,0.21739130434782608,20.67164661129942
relu,"[32, 32]",0.0001,0.5,0.001,0.001,momentum,0.99,0.40896739130434784,0.40217391304347827,17.53845045472201
relu,"[32, 32]",0.0001,0.5,0.001,0.01,adam,0.0,0.26902173913043476,0.32608695652173914,21.32950568240873
relu,"[32, 32]",0.0001,0.5,0.001,0.01,momentum,0.8,0.44972826086956524,0.4782608695652174,18.250118620529218
relu,"[32, 32]",0.0001,0.5,0.001,0.01,momentum,0.9,0.4171195652173913,0.3804347826086957,22.86598721874922
relu,"[32, 32]",0.0001,0.5,0.001,0.01,momentum,0.99,0.42934782608695654,0.3695652173913043,21.452062322327947
relu,"[64, 64]",0.001,0.0,0.0,0.0,adam,0.0,0.845108695652174,0.7391304347826086,1.1978567776420461
relu,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.8,0.7092391304347826,0.6956521739130435,4.915280754379489
relu,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.9,0.7065217391304348,0.7282608695652174,4.428067099451142
relu,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.99,0.4904891304347826,0.5108695652173914,8.563970857506362
relu,"[64, 64]",0.001,0.0,0.0,0.0001,adam,0.0,0.8070652173913043,0.7717391304347826,1.8415949810858283
relu,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.8,0.7024456521739131,0.6847826086956522,5.038732116167286
relu,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.9,0.688858695652174,0.6847826086956522,4.620989336145934
relu,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.99,0.5584239130434783,0.6086956521739131,8.53803477040047
relu,"[64, 64]",0.001,0.0,0.0,0.001,adam,0.0,0.8125,0.8043478260869565,3.628774884427519
relu,"[64, 64]",0.001,0.0,0.0,0.001,momentum,0.8,0.6875,0.782608695652174,7.64468474584265
relu,"[64, 64]",0.001,0.0,0.0,0.001,momentum,0.9,0.6589673913043478,0.6630434782608695,7.112814808752818
relu,"[64, 64]",0.001,0.0,0.0,0.001,momentum,0.99,0.59375,0.6956521739130435,10.203786461420254
relu,"[64, 64]",0.001,0.0,0.0,0.01,adam,0.0,0.8152173913043478,0.7717391304347826,21.196775388282038
relu,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.8,0.6793478260869565,0.6630434782608695,26.848379796740442
relu,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.9,0.6616847826086957,0.6630434782608695,24.836974946133324
relu,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.99,0.5625,0.4891304347826087,28.393571325477566
relu,"[64, 64]",0.001,0.0,0.0001,0.0,adam,0.0,0.8097826086956522,0.6847826086956522,2.222206721080065
relu,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.8,0.6616847826086957,0.6630434782608695,5.241187731773511
relu,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.9,0.7051630434782609,0.717391304347826,4.841988771530353
relu,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.99,0.5407608695652174,0.5217391304347826,7.113673320548716
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,adam,0.0,0.8532608695652174,0.8043478260869565,1.648893698515556
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.8,0.623641304347826,0.6086956521739131,6.365555988507093
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.9,0.7472826086956522,0.6630434782608695,4.464903857608894
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.99,0.5760869565217391,0.5543478260869565,6.6705862950309704
relu,"[64, 64]",0.001,0.0,0.0001,0.001,adam,0.0,0.7866847826086957,0.8152173913043478,4.926449026334783
relu,"[64, 64]",0.001,0.0,0.0001,0.001,momentum,0.8,0.7133152173913043,0.7608695652173914,7.214841163581298
relu,"[64, 64]",0.001,0.0,0.0001,0.001,momentum,0.9,0.6902173913043478,0.6630434782608695,7.459618487021386
relu,"[64, 64]",0.001,0.0,0.0001,0.001,momentum,0.99,0.6521739130434783,0.6630434782608695,9.751151076230183
relu,"[64, 64]",0.001,0.0,0.0001,0.01,adam,0.0,0.8233695652173914,0.75,20.358875816461733
relu,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.8,0.7119565217391305,0.6304347826086957,25.211419415097744
relu,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.9,0.7038043478260869,0.6413043478260869,23.989377561064337
relu,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.99,0.6100543478260869,0.532608695652174,27.588949620972702
relu,"[64, 64]",0.001,0.0,0.001,0.0,adam,0.0,0.8641304347826086,0.7391304347826086,4.38236997646575
relu,"[64, 64]",0.001,0.0,0.001,0.0,momentum,0.8,0.6752717391304348,0.7608695652173914,7.464761846694369
relu,"[64, 64]",0.001,0.0,0.001,0.0,momentum,0.9,0.6875,0.6304347826086957,7.441966105818711
relu,"[64, 64]",0.001,0.0,0.001,0.0,momentum,0.99,0.5706521739130435,0.6739130434782609,10.220234067154053
relu,"[64, 64]",0.001,0.0,0.001,0.0001,adam,0.0,0.8016304347826086,0.782608695652174,5.3463871963172265
relu,"[64, 64]",0.001,0.0,0.001,0.0001,momentum,0.8,0.6657608695652174,0.6847826086956522,7.7659505660884225
relu,"[64, 64]",0.001,0.0,0.001,0.0001,momentum,0.9,0.65625,0.6304347826086957,8.354454454090815
relu,"[64, 64]",0.001,0.0,0.001,0.0001,momentum,0.99,0.5733695652173914,0.6195652173913043,11.329768392148063
relu,"[64, 64]",0.001,0.0,0.001,0.001,adam,0.0,0.8505434782608695,0.782608695652174,6.042268308272125
relu,"[64, 64]",0.001,0.0,0.001,0.001,momentum,0.8,0.6779891304347826,0.6413043478260869,10.261708430907385
relu,"[64, 64]",0.001,0.0,0.001,0.001,momentum,0.9,0.6807065217391305,0.6956521739130435,10.337335297254956
relu,"[64, 64]",0.001,0.0,0.001,0.001,momentum,0.99,0.5964673913043478,0.5869565217391305,11.071245855447685
relu,"[64, 64]",0.001,0.0,0.001,0.01,adam,0.0,0.7989130434782609,0.7934782608695652,23.53131837482092
relu,"[64, 64]",0.001,0.0,0.001,0.01,momentum,0.8,0.7078804347826086,0.7065217391304348,27.84701978821304
relu,"[64, 64]",0.001,0.0,0.001,0.01,momentum,0.9,0.6915760869565217,0.6847826086956522,27.57537503766055
relu,"[64, 64]",0.001,0.0,0.001,0.01,momentum,0.99,0.5176630434782609,0.44565217391304346,32.924612663749244
relu,"[64, 64]",0.001,0.2,0.0,0.0,adam,0.0,0.8247282608695652,0.8152173913043478,5.789657192923041
relu,"[64, 64]",0.001,0.2,0.0,0.0,momentum,0.8,0.6970108695652174,0.6739130434782609,7.581155464895544
relu,"[64, 64]",0.001,0.2,0.0,0.0,momentum,0.9,0.7146739130434783,0.782608695652174,8.162998512390077
relu,"[64, 64]",0.001,0.2,0.0,0.0,momentum,0.99,0.6209239130434783,0.6195652173913043,9.32602295137619
relu,"[64, 64]",0.001,0.2,0.0,0.0001,adam,0.0,0.8301630434782609,0.8152173913043478,5.16198792037803
relu,"[64, 64]",0.001,0.2,0.0,0.0001,momentum,0.8,0.6915760869565217,0.6413043478260869,8.257191942831021
relu,"[64, 64]",0.001,0.2,0.0,0.0001,momentum,0.9,0.7296195652173914,0.7065217391304348,7.642252669646908
relu,"[64, 64]",0.001,0.2,0.0,0.0001,momentum,0.99,0.561141304347826,0.5652173913043478,12.448121099783567
relu,"[64, 64]",0.001,0.2,0.0,0.001,adam,0.0,0.8301630434782609,0.8152173913043478,6.796848920628431
relu,"[64, 64]",0.001,0.2,0.0,0.001,momentum,0.8,0.6766304347826086,0.6739130434782609,11.552637814859125
relu,"[64, 64]",0.001,0.2,0.0,0.001,momentum,0.9,0.7146739130434783,0.6847826086956522,9.497730353449814
relu,"[64, 64]",0.001,0.2,0.0,0.001,momentum,0.99,0.5855978260869565,0.6195652173913043,12.666448015043397
relu,"[64, 64]",0.001,0.2,0.0,0.01,adam,0.0,0.8342391304347826,0.7934782608695652,23.522078005180372
relu,"[64, 64]",0.001,0.2,0.0,0.01,momentum,0.8,0.6671195652173914,0.6413043478260869,29.123049564818437
relu,"[64, 64]",0.001,0.2,0.0,0.01,momentum,0.9,0.7065217391304348,0.75,27.57650891651059
relu,"[64, 64]",0.001,0.2,0.0,0.01,momentum,0.99,0.3967391304347826,0.4782608695652174,35.257293510698794
relu,"[64, 64]",0.001,0.2,0.0001,0.0,adam,0.0,0.845108695652174,0.8152173913043478,4.5028469844982855
relu,"[64, 64]",0.001,0.2,0.0001,0.0,momentum,0.8,0.7160326086956522,0.782608695652174,8.280885229925444
relu,"[64, 64]",0.001,0.2,0.0001,0.0,momentum,0.9,0.6508152173913043,0.6086956521739131,9.765356963613566
relu,"[64, 64]",0.001,0.2,0.0001,0.0,momentum,0.99,0.5461956521739131,0.5652173913043478,12.030288158686382
relu,"[64, 64]",0.001,0.2,0.0001,0.0001,adam,0.0,0.8478260869565217,0.8152173913043478,5.180028148598171
relu,"[64, 64]",0.001,0.2,0.0001,0.0001,momentum,0.8,0.6847826086956522,0.6956521739130435,8.277571444878808
relu,"[64, 64]",0.001,0.2,0.0001,0.0001,momentum,0.9,0.6426630434782609,0.7065217391304348,9.870368682956808
relu,"[64, 64]",0.001,0.2,0.0001,0.0001,momentum,0.99,0.6277173913043478,0.5217391304347826,10.054889006191788
relu,"[64, 64]",0.001,0.2,0.0001,0.001,adam,0.0,0.8179347826086957,0.8260869565217391,8.128459459249669
relu,"[64, 64]",0.001,0.2,0.0001,0.001,momentum,0.8,0.7269021739130435,0.8152173913043478,9.521573748398257
relu,"[64, 64]",0.001,0.2,0.0001,0.001,momentum,0.9,0.6875,0.6956521739130435,10.498542421217953
relu,"[64, 64]",0.001,0.2,0.0001,0.001,momentum,0.99,0.5067934782608695,0.41304347826086957,14.544413846006506
relu,"[64, 64]",0.001,0.2,0.0001,0.01,adam,0.0,0.8315217391304348,0.8478260869565217,23.630161361679804
relu,"[64, 64]",0.001,0.2,0.0001,0.01,momentum,0.8,0.7336956521739131,0.7065217391304348,27.879698510411334
relu,"[64, 64]",0.001,0.2,0.0001,0.01,momentum,0.9,0.6440217391304348,0.6630434782608695,30.43975228938374
relu,"[64, 64]",0.001,0.2,0.0001,0.01,momentum,0.99,0.623641304347826,0.6086956521739131,31.98304639269042
relu,"[64, 64]",0.001,0.2,0.001,0.0,adam,0.0,0.8342391304347826,0.8152173913043478,7.718625583497101
relu,"[64, 64]",0.001,0.2,0.001,0.0,momentum,0.8,0.6942934782608695,0.6521739130434783,11.325986392635446
relu,"[64, 64]",0.001,0.2,0.001,0.0,momentum,0.9,0.65625,0.6630434782608695,10.781488750092223
relu,"[64, 64]",0.001,0.2,0.001,0.0,momentum,0.99,0.6671195652173914,0.6739130434782609,11.695426595852574
relu,"[64, 64]",0.001,0.2,0.001,0.0001,adam,0.0,0.8247282608695652,0.8152173913043478,8.457925417671847
relu,"[64, 64]",0.001,0.2,0.001,0.0001,momentum,0.8,0.6752717391304348,0.75,11.02271973699822
relu,"[64, 64]",0.001,0.2,0.001,0.0001,momentum,0.9,0.688858695652174,0.6739130434782609,11.79457839440896
relu,"[64, 64]",0.001,0.2,0.001,0.0001,momentum,0.99,0.453804347826087,0.391304347826087,16.512954306430945
relu,"[64, 64]",0.001,0.2,0.001,0.001,adam,0.0,0.8274456521739131,0.8043478260869565,10.210053480501605
relu,"[64, 64]",0.001,0.2,0.001,0.001,momentum,0.8,0.6684782608695652,0.6847826086956522,13.374470036099753
relu,"[64, 64]",0.001,0.2,0.001,0.001,momentum,0.9,0.6698369565217391,0.6956521739130435,13.854111433333777
relu,"[64, 64]",0.001,0.2,0.001,0.001,momentum,0.99,0.6684782608695652,0.6847826086956522,14.159015744700447
relu,"[64, 64]",0.001,0.2,0.001,0.01,adam,0.0,0.8274456521739131,0.8043478260869565,27.130878575541264
relu,"[64, 64]",0.001,0.2,0.001,0.01,momentum,0.8,0.6739130434782609,0.7282608695652174,31.332929568911133
relu,"[64, 64]",0.001,0.2,0.001,0.01,momentum,0.9,0.6073369565217391,0.5760869565217391,33.61416682752251
relu,"[64, 64]",0.001,0.2,0.001,0.01,momentum,0.99,0.5434782608695652,0.5217391304347826,34.58986235432519
relu,"[64, 64]",0.001,0.5,0.0,0.0,adam,0.0,0.8152173913043478,0.8043478260869565,10.66050029607818
relu,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.8,0.7119565217391305,0.782608695652174,12.851220844963098
relu,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.9,0.6209239130434783,0.5869565217391305,12.35646765289151
relu,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.99,0.5584239130434783,0.6195652173913043,13.731152644703911
relu,"[64, 64]",0.001,0.5,0.0,0.0001,adam,0.0,0.7989130434782609,0.8369565217391305,10.128345875087453
relu,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.8,0.7105978260869565,0.6956521739130435,12.801789545348889
relu,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.9,0.6644021739130435,0.717391304347826,12.95410306911201
relu,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.99,0.6046195652173914,0.5108695652173914,14.523527111226917
relu,"[64, 64]",0.001,0.5,0.0,0.001,adam,0.0,0.8029891304347826,0.8478260869565217,12.18981646245953
relu,"[64, 64]",0.001,0.5,0.0,0.001,momentum,0.8,0.6209239130434783,0.5869565217391305,15.514283367196693
relu,"[64, 64]",0.001,0.5,0.0,0.001,momentum,0.9,0.6127717391304348,0.6956521739130435,15.496310130183678
relu,"[64, 64]",0.001,0.5,0.0,0.001,momentum,0.99,0.6005434782608695,0.5869565217391305,17.100143385283868
relu,"[64, 64]",0.001,0.5,0.0,0.01,adam,0.0,0.811141304347826,0.8369565217391305,29.38398054678919
relu,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.8,0.5040760869565217,0.5,32.87971541686359
relu,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.9,0.654891304347826,0.6739130434782609,32.95323906898404
relu,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.99,0.6019021739130435,0.5543478260869565,34.46593703249672
relu,"[64, 64]",0.001,0.5,0.0001,0.0,adam,0.0,0.7880434782608695,0.782608695652174,7.661910672559234
relu,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.8,0.6345108695652174,0.6521739130434783,12.896156641242799
relu,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.9,0.6671195652173914,0.6195652173913043,13.125144203899382
relu,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.99,0.4945652173913043,0.4673913043478261,16.4589913069848
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,adam,0.0,0.7934782608695652,0.8260869565217391,8.304297190325233
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.8,0.6875,0.6956521739130435,13.080491889101658
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.7078804347826086,0.6956521739130435,13.417657772553982
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.6277173913043478,0.6304347826086957,13.5597619170498
relu,"[64, 64]",0.001,0.5,0.0001,0.001,adam,0.0,0.8260869565217391,0.8586956521739131,10.504344049258187
relu,"[64, 64]",0.001,0.5,0.0001,0.001,momentum,0.8,0.6644021739130435,0.6630434782608695,14.242737013459559
relu,"[64, 64]",0.001,0.5,0.0001,0.001,momentum,0.9,0.5217391304347826,0.41304347826086957,16.00034865194549
relu,"[64, 64]",0.001,0.5,0.0001,0.001,momentum,0.99,0.625,0.6195652173913043,17.33085456728179
relu,"[64, 64]",0.001,0.5,0.0001,0.01,adam,0.0,0.8192934782608695,0.7934782608695652,28.11378783177676
relu,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.8,0.6807065217391305,0.6630434782608695,32.55759277957716
relu,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.9,0.6154891304347826,0.717391304347826,33.605024395321166
relu,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.99,0.5733695652173914,0.6413043478260869,34.268808098761916
relu,"[64, 64]",0.001,0.5,0.001,0.0,adam,0.0,0.8192934782608695,0.8369565217391305,12.766827720452095
relu,"[64, 64]",0.001,0.5,0.001,0.0,momentum,0.8,0.7092391304347826,0.6956521739130435,14.659515143373167
relu,"[64, 64]",0.001,0.5,0.001,0.0,momentum,0.9,0.7078804347826086,0.717391304347826,15.189562154063283
relu,"[64, 64]",0.001,0.5,0.001,0.0,momentum,0.99,0.46467391304347827,0.4782608695652174,20.334910585039662
relu,"[64, 64]",0.001,0.5,0.001,0.0001,adam,0.0,0.8342391304347826,0.8152173913043478,11.444893274759508
relu,"[64, 64]",0.001,0.5,0.001,0.0001,momentum,0.8,0.6508152173913043,0.6847826086956522,15.857272611257944
relu,"[64, 64]",0.001,0.5,0.001,0.0001,momentum,0.9,0.6480978260869565,0.5978260869565217,14.751798972425421
relu,"[64, 64]",0.001,0.5,0.001,0.0001,momentum,0.99,0.5652173913043478,0.5760869565217391,16.301284750323966
relu,"[64, 64]",0.001,0.5,0.001,0.001,adam,0.0,0.7853260869565217,0.8043478260869565,14.916752707223695
relu,"[64, 64]",0.001,0.5,0.001,0.001,momentum,0.8,0.6929347826086957,0.7391304347826086,16.66471428984451
relu,"[64, 64]",0.001,0.5,0.001,0.001,momentum,0.9,0.6154891304347826,0.6195652173913043,17.95894410830148
relu,"[64, 64]",0.001,0.5,0.001,0.001,momentum,0.99,0.5475543478260869,0.532608695652174,22.64629263100911
relu,"[64, 64]",0.001,0.5,0.001,0.01,adam,0.0,0.8315217391304348,0.8043478260869565,27.8679374515159
relu,"[64, 64]",0.001,0.5,0.001,0.01,momentum,0.8,0.5529891304347826,0.5108695652173914,38.16333366769116
